job_id,com_id,pos_id,area_id
91512681,73081173,140207,43
91506394,1266490,140207,57
91498290,9597364,140207,61
91492940,536226,140207,247
91481260,536226,140207,16
91475203,536226,140207,16
91454370,73081173,140207,43
91258664,71709858,140207,27
91258646,71709858,140207,27
91215617,71714956,140207,10
91215614,71714956,140207,253
91164600,71714956,140207,253
91135716,536226,140207,16
86021989,1345703,140207,7
85945801,69275502,140207,10
85141123,33946475,140207,250
85109478,33946475,140207,250
85085353,71694811,140207,113
84888408,55134264,140207,65
80009218,86010,140207,11
91545991,50758505,140207,31
91530024,1266152,140207,14
91529742,1266152,140207,48
91529736,1266152,140207,14
91503314,72520572,140207,11
91497660,9650078,140207,120
91450054,290855,140207,23
91288925,536226,140207,16
91259903,50960580,140207,61
91257908,943514,140207,56
84818554,72193277,140207,61
80180703,71694811,140207,113
71575417,2482,140207,53
70936805,1220181,140207,38
91484196,505849,140207,250
91448945,8655042,140207,56
91448228,36005937,140207,116
91432192,536226,140207,16
91292155,36005937,140207,116
91281479,48500019,140207,51
91201531,69453770,140207,13
91200503,536226,140207,16
91191173,9900090,140207,11
91157747,290230,140207,10
91157455,290230,140207,10
91151057,536226,140207,16
91151030,536226,140207,16
91151028,536226,140207,16
91148588,9441695,140207,250
91138219,70674849,140207,13
91128025,1340925,140207,16
85997591,435568,140207,23
85967209,51718309,140207,20
85244478,50318,140207,56
85221231,50318,140207,56
84993738,505849,140207,250
79859035,8325368,140207,113
79580814,8960858,140207,55
78511198,70674849,140207,13
91538236,51545876,140207,113
91538230,51545876,140207,126
91521030,7623,140207,56
91502139,50496734,140207,11
91499701,51743070,140207,13
91499644,51743070,140207,13
91497293,72526175,140207,16
91496470,2785996,140207,17
91496461,2785996,140207,17
91493589,10341790,140207,113
91484742,290132,140207,23
91480454,61214,140207,55
91479313,54510630,140207,11
91475410,72189196,140207,10
91473562,1252476,140207,21
