job_id,com_id,pos_id,area_id
91525163,490216,120401,111
91426453,71601944,120401,48
91549196,9721143,120401,9
91548844,68793096,120401,290
91548834,68793096,120401,259
91548756,69613521,120401,255
91548750,69613521,120401,13
91548554,435348,120401,119
91548391,9721143,120401,19
91547956,435348,120401,68
91547862,1345485,120401,61
91547785,72460771,120401,62
91547784,72460771,120401,65
91547596,69135055,120401,7
91547579,69135055,120401,9
91547302,71964951,120401,119
91547267,67983329,120401,61
91547054,72013872,120401,196
91547022,69429521,120401,218
91546924,1852133,120401,114
91546813,1345485,120401,10
91546805,1345485,120401,10
91546784,1345485,120401,10
91546710,69176645,120401,290
91546708,69176645,120401,342
91546700,69176645,120401,136
91546698,69176645,120401,49
91546697,69176645,120401,258
91546695,69176645,120401,0
91546694,69176645,120401,329
91546690,69176645,120401,13
91546578,2850073,120401,140
91546575,2850073,120401,119
91546507,71714284,120401,307
91546365,72523951,120401,12
91546364,72523951,120401,12
91536828,9591847,120401,157
91536827,9591847,120401,147
91536825,9591847,120401,143
91536824,9591847,120401,118
91536823,9591847,120401,136
91535035,10401690,120401,11
91535030,10401690,120401,27
91532219,490030,120401,13
91523415,50928928,120401,11
91522196,50281458,120401,13
91515988,72428992,120401,48
91515979,72428992,120401,48
91515952,72428992,120401,48
91515940,72428992,120401,48
91513260,72428992,120401,109
91513085,68625084,120401,22
91512793,72428992,120401,65
91512076,50650872,120401,49
91511891,72428992,120401,55
91511402,72428992,120401,55
91511400,72428992,120401,55
91502888,73184623,120401,93
91497100,72019597,120401,215
91496413,69190805,120401,17
91496411,69190805,120401,17
91493578,50928928,120401,260
91493571,50928928,120401,19
