job_id,com_id,pos_id,area_id
91548459,72461196,170207,125
91523472,67213966,170207,136
91447269,73178054,170207,264
91420044,73172827,170207,63
91272960,69442139,170207,265
91187426,3228984,170207,176
86027051,71710739,170207,16
84848025,72562332,170207,118
79907697,1945898,170207,330
79765121,49616270,170207,15
79744654,3228984,170207,146
79744636,3228984,170207,140
79221424,54940514,170207,164
78310916,1945898,170207,49
76722164,1945898,170207,111
75973059,9720767,170207,27
75755158,50807912,170207,23
75534509,72562332,170207,118
71339965,1945898,170207,9
71333309,50485077,170207,113
70733293,331142,170207,276
70731341,583341,170207,49
56766042,542563,170207,29
56328844,1945898,170207,270
54241451,50485077,170207,113
91545325,73139429,170207,112
91526080,69439025,170207,118
91480287,1817428,170207,121
91234147,2801114,170207,267
91182787,73140030,170207,29
91148733,51470412,170207,49
91130217,36073490,170207,111
91119859,73145589,170207,53
91117915,73145589,170207,53
85978047,69419674,170207,31
85975666,68852836,170207,24
85867338,1945898,170207,221
85232468,10001525,170207,48
85226608,1945898,170207,23
85181537,1341437,170207,90
85161337,1341437,170207,130
85092528,71626580,170207,265
85051535,1945898,170207,53
85038931,2801114,170207,267
84888253,72427957,170207,222
80290509,51468984,170207,118
80245939,49456827,170207,180
80128926,2903785,170207,118
80104605,69434901,170207,51
79834570,1817428,170207,249
79771916,71701361,170207,118
79770390,70674918,170207,136
79770387,70674918,170207,136
79764687,1901357,170207,54
79743816,33951505,170207,255
79743814,33951505,170207,255
79751318,69434901,170207,51
79566223,1947471,170207,197
79553101,67808868,170207,265
79120639,68649151,170207,253
78353532,50948903,170207,246
78319060,49786073,170207,100
78246924,69623548,170207,31
76706980,69419440,170207,55
76236615,9992743,170207,290
75839015,10345305,170207,115
75772755,51395529,170207,56
75508122,10001525,170207,48
