job_id,com_id,pos_id,area_id
10124,4068,120102,25
10125,4068,120102,25
10126,1118,120102,260
10127,4069,120102,19
10128,1119,120102,200
10129,3609,120102,25
10130,4068,120102,25
10131,2647,120102,23
10132,4070,120102,33
10133,4027,120102,179
10134,3921,120102,176
10135,2647,120102,23
10136,2646,120102,48
10137,4071,120102,260
10138,3233,120102,31
10139,4072,120102,276
10140,4073,120102,257
10141,4074,120102,253
10142,4075,120102,260
10143,2378,120102,20
10144,4076,120102,151
10145,4077,120102,100
10146,2341,120102,57
10147,2306,120102,51
10148,4078,120102,43
10149,4079,120102,68
10150,3261,120102,34
10151,2138,120102,27
10152,4080,120102,27
10153,3956,120102,27
10154,4081,120102,32
10155,4082,120102,91
10156,4083,120102,100
10157,348,120102,260
10158,4084,120102,164
10159,4085,120102,21
10160,4086,120102,271
10161,4087,120102,23
10162,4088,120102,43
10163,4089,120102,253
10164,4090,120102,20
10165,3527,120102,142
10166,2468,120102,56
10167,4091,120102,27
10168,3331,120102,209
10169,4092,120102,252
10170,886,120102,38
10171,83,120102,160
10172,1864,120102,175
10173,533,120102,139
10174,4093,120102,91
10175,4094,120102,20
10176,2507,120102,30
10177,4095,120102,255
10178,3990,120102,53
10179,401,120102,56
10180,515,120102,139
10181,4096,120102,64
10182,4097,120102,21
10183,3054,120102,29
10184,3653,120102,271
10185,4098,120102,162
10186,1150,120102,146
10187,815,120102,84
10188,401,120102,56
10189,3250,120102,52
10190,4099,120102,38
10191,4100,120102,27
10192,3555,120102,27
10193,371,120102,260
10194,4101,120102,260
10195,3359,120102,51
10196,4015,120102,280
10197,3017,120102,48
10198,4102,120102,20
10199,4103,120102,24
10200,4104,120102,256
10201,3231,120102,196
10202,4105,120102,257
10203,3355,120102,153
10204,4106,120102,24
10205,719,120102,28
10206,4107,120102,48
10207,2714,120102,271
10208,4108,120102,32
10209,4109,120102,53
10210,4110,120102,262
10211,4111,120102,24
10212,3368,120102,270
10213,3369,120102,49
10214,4112,120102,29
10215,4113,120102,20
10216,36,120102,56
10217,4114,120102,22
10218,3373,120102,56
10219,4115,120102,49
10220,4058,120102,27
10221,1603,120102,49
10222,445,120102,53
10223,3106,120102,56
10224,4116,120102,53
10225,4067,120102,57
10226,1172,120102,57
