job_id,com_id,pos_id,area_id
91550348,50487182,250508,136
91523784,35865091,250508,33
91460305,50925837,250508,16
91125555,51471734,250508,34
85121498,49830011,250508,31
56226112,51458453,250508,268
55220430,50943743,250508,93
91546972,68633541,250508,61
91538188,1344282,250508,39
91527889,50036288,250508,15
91493443,73150402,250508,131
91481958,51305743,250508,167
91428071,50036288,250508,15
91414303,48540138,250508,49
91234298,49830011,250508,31
85930648,49830011,250508,31
79503364,1099058,250508,52
79410640,50930406,250508,7
79222464,2806986,250508,264
78576941,67211886,250508,61
91545646,50036288,250508,15
91545261,48326274,250508,15
91536493,49855442,250508,30
91529540,69010518,250508,89
91512483,1780034,250508,128
91483234,1780034,250508,128
91295726,67039131,250508,64
91278212,36088720,250508,14
91132886,49830011,250508,31
85846406,67039131,250508,64
80253892,50757486,250508,239
80163114,54936355,250508,253
80085012,8962233,250508,19
77009571,69398027,250508,19
75988941,50920142,250508,50
91543443,49855442,250508,30
91204154,69401116,250508,221
91194237,50577433,250508,27
91146592,49580036,250508,68
85983242,48720433,250508,260
85978633,1880665,250508,33
85911673,54935038,250508,23
85086714,72465972,250508,113
85035092,68858064,250508,181
79419809,48726956,250508,126
77283517,50935565,250508,65
77047791,69392802,250508,15
76493843,9680496,250508,48
75547432,51531651,250508,136
70736173,50939026,250508,142
59022488,9680496,250508,23
56225071,100344,250508,21
55030230,50577433,250508,27
91526451,35865091,250508,33
91525221,2806986,250508,264
91517433,2807458,250508,21
91513670,54510630,250508,11
91510414,1055292,250508,117
91501871,54510630,250508,11
91484174,54510630,250508,7
91438056,54510630,250508,11
91233821,54510630,250508,11
91182474,49830011,250508,31
91120500,16963,250508,221
91120496,16963,250508,221
86026295,54510630,250508,11
85045304,49830011,250508,31
85032103,49830011,250508,31
85005740,54510630,250508,11
80263755,1055292,250508,117
79747849,69059087,250508,111
79547228,50030526,250508,254
79433866,69383812,250508,215
78604651,51472243,250508,136
78594954,48880546,250508,43
77754853,69059087,250508,113
76511437,69383812,250508,215
76450592,50030526,250508,254
71587122,50030526,250508,254
57308644,10396572,250508,113
56267664,49788568,250508,23
54765271,50517375,250508,119
91500023,50933128,250508,21
85857841,50933128,250508,21
85086102,68825700,250508,228
85075002,51685231,250508,127
80094989,50495134,250508,329
79875043,1880665,250508,33
79828781,1851444,250508,13
79031233,51685231,250508,127
78581710,70671543,250508,109
77808529,51370479,250508,77
78571105,70700063,250508,234
