job_id,com_id,pos_id,area_id
8651,3399,110204,150
8652,3400,110204,181
8653,3401,110204,290
8654,1126,110204,38
8655,3402,110204,263
8656,3403,110204,139
8657,29,110204,257
8658,3404,110204,270
8659,671,110204,53
8660,3405,110204,263
8661,3406,110204,253
8662,2214,110204,150
8663,3404,110204,270
8664,3221,110204,52
8665,3407,110204,252
8666,3408,110204,263
8667,3409,110204,49
8668,2772,110204,196
8669,3410,110204,43
8670,2307,110204,61
8671,3411,110204,139
8672,73,110204,63
8673,3225,110204,267
8674,2652,110204,254
8675,2300,110204,267
8676,3225,110204,267
8677,3412,110204,19
8678,748,110204,48
8679,3413,110204,271
8680,1514,110204,194
8681,3414,110204,28
8682,3415,110204,64
8683,3416,110204,19
8684,3417,110204,265
8685,3418,110204,265
8686,1591,110204,146
8687,3419,110204,264
8688,2647,110204,23
8689,3223,110204,48
8690,316,110204,50
8691,3420,110204,68
8692,794,110204,44
8693,794,110204,44
8694,3421,110204,78
8695,1727,110204,267
8696,1796,110204,270
8697,3422,110204,138
8698,3423,110204,38
8699,3424,110204,51
8700,1717,110204,58
8701,1781,110204,329
8702,1798,110204,23
8703,3425,110204,53
8704,1838,110204,24
8705,3426,110204,55
8706,3427,110204,162
8707,2017,110204,31
8708,3428,110204,85
8709,1796,110204,263
8710,3429,110204,31
8711,3430,110204,24
8712,3431,110204,264
8713,163,110204,170
8714,1925,110204,56
8715,2495,110204,254
8716,1912,110204,197
8717,3432,110204,27
8718,3432,110204,27
8719,3433,110204,21
8720,3434,110204,61
8721,3435,110204,22
8722,1946,110204,290
8723,3436,110204,43
8724,2587,110204,51
8725,3437,110204,290
8726,3438,110204,139
8727,2016,110204,259
8728,2017,110204,31
8729,3439,110204,149
8730,2016,110204,259
8731,1110,110204,195
8732,3440,110204,25
8733,3441,110204,182
8734,1007,110204,52
8735,3442,110204,142
8736,3443,110204,64
8737,3444,110204,258
8738,3445,110204,49
8739,2101,110204,187
8740,3446,110204,196
8741,564,110204,267
8742,3447,110204,197
8743,3448,110204,292
8744,3448,110204,292
8745,3449,110204,276
8746,3357,110204,255
8747,3450,110204,53
8748,3451,110204,24
8749,2696,110204,48
8750,3290,110204,48
8751,3427,110204,162
8752,472,110204,84
8753,3452,110204,264
8754,3453,110204,54
8755,3454,110204,20
8756,3455,110204,330
8757,431,110204,56
8758,3096,110204,49
8759,277,110204,175
8760,2724,110204,136
8761,2724,110204,136
8762,2720,110204,74
8763,3456,110204,23
8764,3457,110204,50
8765,3458,110204,197
8766,3459,110204,64
8767,3460,110204,25
8768,3461,110204,43
8769,3269,110204,84
8770,3462,110204,49
8771,3463,110204,69
8772,445,110204,53
8773,3464,110204,24
8774,3465,110204,21
8775,3466,110204,175
8776,3467,110204,267
8777,3468,110204,253
8778,3469,110204,148
8779,3210,110204,66
8780,3208,110204,257
8781,299,110204,257
8782,1059,110204,58
8783,3470,110204,54
