job_id,com_id,pos_id,area_id
91547483,430016,240103,239
91525643,70024175,240103,8
91481064,536226,240103,16
91462042,1346677,240103,21
91417473,1345703,240103,7
86003151,10070360,240103,258
85961427,72533052,240103,9
85909210,70024175,240103,48
85863043,51457412,240103,10
85194421,2850037,240103,16
85012955,70024175,240103,258
85012927,70024175,240103,113
80250326,71959730,240103,48
80250312,71959730,240103,9
80250307,71959730,240103,19
80250305,71959730,240103,112
80250303,71959730,240103,215
80244520,71959730,240103,263
80244472,71959730,240103,112
80244454,71959730,240103,48
80241409,71959730,240103,196
80238784,71959730,240103,342
80238735,71959730,240103,77
80238731,71959730,240103,329
80238727,71959730,240103,162
80238725,71959730,240103,175
80238719,71959730,240103,136
80236359,71959730,240103,196
80234359,71959730,240103,48
80234262,71959730,240103,48
80234224,71959730,240103,329
80234200,71959730,240103,215
80231674,71959730,240103,64
80231548,71959730,240103,4
80229028,71959730,240103,9
80226164,71959730,240103,342
80226159,71959730,240103,136
80135305,10070713,240103,329
80111297,1795077,240103,10
80085384,70024175,240103,48
80085281,70024175,240103,113
79817122,9441695,240103,252
79810662,8962579,240103,257
77010897,47154,240103,11
91529925,1266152,240103,14
91491622,36088720,240103,14
91484143,8535070,240103,31
91471293,72019367,240103,64
91470128,72019367,240103,64
91429237,72529104,240103,111
85115408,49456326,240103,220
84846731,1715036,240103,13
76742005,86010,240103,11
76581828,50488739,240103,19
75517078,1715036,240103,13
91543561,2850037,240103,260
91537114,69171569,240103,13
91536489,61353632,240103,14
91526118,73158741,240103,219
91521993,71636190,240103,290
91504376,535719,240103,11
91498124,9595866,240103,9
91488434,51682339,240103,112
91450517,1903781,240103,7
91447727,2850037,240103,16
