job_id,com_id,pos_id,area_id
91549304,73178470,140213,16
91549096,70701164,140213,11
91547427,1901749,140213,11
91547270,72571220,140213,10
91546369,71957515,140213,49
91542282,73133042,140213,215
91542262,73133042,140213,215
91531611,71056009,140213,115
91521916,8360020,140213,53
91506405,1266490,140213,57
91506397,1266490,140213,57
91503693,9591209,140213,17
91475181,536226,140213,16
91470872,72565564,140213,7
91470863,72565564,140213,7
91470845,72565564,140213,7
91465758,2133645,140213,125
91437757,61358587,140213,11
91434261,72423976,140213,113
91429151,9950229,140213,259
91294174,73136891,140213,13
91281617,72464337,140213,113
91281614,72464337,140213,113
91264933,73157457,140213,239
91261197,73144921,140213,48
91256029,1853784,140213,29
91254003,2900116,140213,17
91236496,73150407,140213,112
91233191,73157457,140213,16
91233188,73157457,140213,16
91233183,73157457,140213,16
91228935,72524829,140213,260
91212751,69620604,140213,38
91208427,72194643,140213,16
91200277,2000183,140213,19
91181674,498,140213,43
91181670,498,140213,254
91181662,498,140213,43
91181650,498,140213,43
91174002,73084717,140213,16
91145461,71712834,140213,113
91129908,73136891,140213,9
86029605,2000875,140213,16
86025836,73087517,140213,19
86020412,47329,140213,10
86010962,490030,140213,13
85956493,536226,140213,16
85917564,1715036,140213,13
85911469,490030,140213,13
85221092,69429530,140213,11
85177849,72524829,140213,260
85134101,86010,140213,11
85133824,86010,140213,11
84998755,71712834,140213,113
84856210,73134125,140213,27
80277543,69622363,140213,11
80170568,2788388,140213,7
80113460,67801137,140213,9
80047785,3205153,140213,7
80034869,10066679,140213,9
80009245,86010,140213,11
80009215,86010,140213,11
79899804,71712834,140213,113
79668367,67213801,140213,216
79551004,435357,140213,16
78531820,10066355,140213,11
78504978,35945265,140213,239
78317567,34481988,140213,19
77312089,10002675,140213,229
77001684,86010,140213,11
76718356,50952616,140213,231
75579257,1261277,140213,270
