job_id,com_id,pos_id,area_id
55715825,2787677,160309,117
76852356,36202054,160309,249
91548331,61353734,160309,138
91546552,50543068,160309,24
91546266,48882564,160309,52
91225947,9628185,160309,24
91225943,9628185,160309,24
85971223,9528653,160309,268
80109397,50567687,160309,24
79896914,9773986,160309,113
77326596,34483233,160309,114
76781865,327808,160309,20
76558779,10002125,160309,118
76558766,10002125,160309,84
91518451,71535665,160309,234
91497062,2788193,160309,51
91477229,2134012,160309,68
91229082,73087364,160309,118
84890342,71173349,160309,221
79129665,10341190,160309,231
77776854,67797767,160309,251
77116364,50925823,160309,221
76781045,10001592,160309,222
76660540,8962054,160309,276
76055022,67812966,160309,270
75984128,10001592,160309,222
91543516,50541639,160309,160
91538336,50543068,160309,24
91533572,10396192,160309,116
91526949,72530315,160309,251
91506672,69361527,160309,27
91475901,435637,160309,63
91262297,9632875,160309,38
91255625,2191550,160309,24
91240428,1252393,160309,130
91240425,1252393,160309,130
91155527,50640479,160309,53
91144862,51466647,160309,150
91139602,9911008,160309,6
85924416,73080394,160309,237
85177922,2130451,160309,250
85155007,48513418,160309,50
85135978,315695,160309,29
85084764,69597787,160309,280
85072516,2130451,160309,250
79916899,10401016,160309,245
79417345,9632875,160309,38
78597254,69397583,160309,136
78571976,78419,160309,49
78489449,51466647,160309,150
78486085,50060003,160309,64
78411396,69615900,160309,251
77794711,69479409,160309,113
77085151,299232,160309,51
76852778,51812021,160309,116
76342820,1267783,160309,130
75536936,415362,160309,151
59418730,50375105,160309,26
56343418,9700592,160309,23
54947686,10066600,160309,133
54506662,2191688,160309,271
53087598,2140130,160309,118
91538974,315404,160309,124
91538036,50545415,160309,20
91527531,50545415,160309,20
91493248,72465141,160309,24
91493245,72465141,160309,24
91493243,72465141,160309,24
91486076,73142824,160309,29
91479257,51456606,160309,56
91479248,51456606,160309,56
91475630,98490,160309,56
91460647,48930564,160309,233
