job_id,com_id,pos_id,area_id
91549817,68644909,140213,259
91549787,73080075,140213,9
91549304,73178470,140213,16
91549096,70701164,140213,11
91542282,73133042,140213,215
91542262,73133042,140213,215
91503333,2786443,140213,17
91488989,72558966,140213,43
91417465,1345703,140213,7
91241289,8961329,140213,16
91241239,8961329,140213,16
91219957,61257,140213,255
91174002,73084717,140213,16
91169467,413620,140213,7
91139163,69015598,140213,272
91125945,51692992,140213,113
91125936,51692992,140213,113
91123074,35870355,140213,255
91122936,51692992,140213,113
86028476,73080683,140213,13
86028449,73080683,140213,13
86010962,490030,140213,13
85999217,71714491,140213,10
85999212,71714491,140213,10
85999205,71714491,140213,10
85988575,51542040,140213,113
85981342,69185555,140213,12
85976817,71058175,140213,43
85976814,71058175,140213,43
85976782,71058175,140213,43
85966741,36065990,140213,13
85947391,1340925,140213,16
85947385,1340925,140213,16
85947373,1340925,140213,16
85946666,1340925,140213,16
85934988,9780424,140213,19
85915476,71529291,140213,9
85911469,490030,140213,13
85902451,67801610,140213,7
85855988,10341058,140213,11
85850883,69649214,140213,27
85241968,51692992,140213,113
85232552,51720470,140213,77
85198501,52107252,140213,8
85196162,71957515,140213,49
85193601,51542040,140213,113
85176497,290832,140213,16
85176495,290832,140213,16
85165569,69454877,140213,10
85067299,67801610,140213,107
85012186,71694811,140213,113
85002429,942318,140213,38
84800471,10341058,140213,11
80274994,51542040,140213,113
80269894,72064260,140213,253
80219097,10341058,140213,11
80200494,10341058,140213,11
80160702,10341058,140213,11
79895867,71714517,140213,255
79834245,51542040,140213,113
79791994,52107252,140213,8
79668367,67213801,140213,216
79570762,8920028,140213,17
79415183,68774372,140213,53
79074772,3227784,140213,16
78321845,36058935,140213,16
77347657,10341058,140213,11
77329960,10341058,140213,11
77312089,10002675,140213,229
77300739,61257,140213,221
77153419,69587362,140213,9
76828068,8920028,140213,253
76802937,7650,140213,16
59339263,50167738,140213,20
56572867,51585527,140213,234
91547427,1901749,140213,11
91547270,72571220,140213,10
91546682,1345703,140213,7
91546369,71957515,140213,49
91546089,315217,140213,16
91546085,315217,140213,16
91545363,71485101,140213,48
91539704,36068547,140213,260
91539687,36068547,140213,260
91531841,36006700,140213,215
91531611,71056009,140213,115
91530055,72564910,140213,196
91529460,73131251,140213,13
91529043,50318,140213,56
91523490,435355,140213,38
91521916,8360020,140213,53
91521561,72530731,140213,253
91515288,73150407,140213,112
91507038,71601875,140213,30
91506432,48473301,140213,38
91506405,1266490,140213,57
91506397,1266490,140213,57
91505110,68646344,140213,11
91504062,91552,140213,7
91500940,12367,140213,255
91500937,12367,140213,11
91500859,12367,140213,11
91500851,12367,140213,11
91500849,12367,140213,11
91500841,12367,140213,11
91500837,12367,140213,11
91500834,12367,140213,11
91500827,12367,140213,11
91500825,12367,140213,11
91500820,12367,140213,13
91499248,2939,140213,7
91499244,2939,140213,7
91499242,2939,140213,113
91492390,68791468,140213,17
91492368,68791468,140213,17
91492366,68791468,140213,17
91492363,68791468,140213,17
91492360,68791468,140213,17
91492260,50641555,140213,13
91487754,50960171,140213,15
91486849,435355,140213,38
91486847,435355,140213,38
91486795,435355,140213,11
91477521,9703826,140213,38
91475587,50960171,140213,15
91475181,536226,140213,16
91470872,72565564,140213,7
91470863,72565564,140213,7
