job_id,com_id,pos_id,area_id
91489311,50351297,190105,16
80205616,11510,190105,114
77305185,69145434,190105,10
77082887,51331131,190105,252
76494225,61355000,190105,30
55043619,49825922,190105,7
54972586,9510233,190105,14
91509434,1262834,190105,48
91450260,49788257,190105,16
91236253,51550601,190105,175
91148695,73140222,190105,64
91130100,36073490,190105,12
85940909,36056940,190105,113
85887711,72424735,190105,241
85885046,1262834,190105,48
85842060,1262834,190105,48
84817734,8325689,190105,61
80276672,72184775,190105,38
80175906,71602817,190105,49
80161873,2805838,190105,361
80110701,71534256,190105,31
91521546,73190100,190105,57
79412651,416030,190105,9
79075775,69619843,190105,112
77381784,51721662,190105,149
76968405,55112139,190105,24
76496702,55133494,190105,12
75528484,50415525,190105,141
73664106,51390952,190105,149
56656441,50515758,190105,113
55200178,9628767,190105,218
91545031,9635795,190105,114
91544567,69444673,190105,111
91534429,69422591,190105,260
91503651,54937741,190105,28
91486648,51530775,190105,119
91462017,50960408,190105,250
91444604,50795154,190105,138
91444599,50795154,190105,138
91302355,72459178,190105,129
91302352,72459178,190105,129
91297678,69482204,190105,125
91265015,68992796,190105,276
91261915,69429818,190105,22
91249872,68854448,190105,196
91240585,1815690,190105,266
91218035,69392506,190105,276
91171708,2115169,190105,17
91168603,68992796,190105,276
91155940,50795154,190105,138
85979144,1850002,190105,19
85913830,51688652,190105,17
85249695,69043097,190105,110
85238331,51583125,190105,120
85237494,71710726,190105,64
85135924,71172541,190105,62
85111971,536082,190105,132
85072885,69062335,190105,276
79029086,70445569,190105,51
76738043,69016400,190105,9
75856405,50960196,190105,110
91544721,73154070,190105,78
91496091,73184298,190105,20
91479374,1288152,190105,31
91418256,9680156,190105,219
91265018,69392506,190105,276
86018216,505312,190105,11
86018159,505312,190105,11
86018154,505312,190105,11
85955307,73089024,190105,10
85908838,36006739,190105,125
85051364,10343143,190105,14
84814767,72192733,190105,49
84814765,72192733,190105,49
84814749,51688068,190105,6
79814789,9597022,190105,260
79638285,36055396,190105,226
78513329,9680316,190105,50
77082938,9597022,190105,260
76816540,51688068,190105,119
76368553,9637295,190105,113
75819132,51813654,190105,218
75663456,48726520,190105,89
71613047,1850698,190105,111
55197832,9990753,190105,21
91523507,72113478,190105,264
91510249,36072369,190105,112
91503245,10396068,190105,23
91475320,69430465,190105,119
91472822,67786121,190105,7
91468920,125426,190105,16
91468239,54936010,190105,258
91456988,73178834,190105,131
91456252,69401700,190105,175
91423310,1285950,190105,49
91420106,69439687,190105,111
91420105,69439687,190105,113
91213586,49815847,190105,257
91212741,10430645,190105,51
91158973,9695533,190105,110
91126902,51630661,190105,113
91122870,51835618,190105,136
91122424,73081463,190105,110
91122372,73081463,190105,110
86017507,34483268,190105,295
86014979,72529104,190105,111
86006088,51685989,190105,257
85957787,68758366,190105,221
85234135,50105033,190105,20
85170215,68990112,190105,7
85096650,50956278,190105,13
85060920,935039,190105,19
84807148,1285950,190105,10
80231021,69479957,190105,114
80045246,69421995,190105,253
79896010,72424047,190105,114
79661379,70025670,190105,8
79418161,48600081,190105,78
78355296,71057701,190105,48
78314077,58639,190105,114
77226675,69601542,190105,53
76734503,50518842,190105,110
76202552,51827759,190105,139
75617270,51466121,190105,16
71645328,10410027,190105,61
54723117,50518842,190105,137
91528350,36056940,190105,113
91493607,71633122,190105,269
91467190,290680,190105,38
91458793,50830597,190105,110
91458261,71954223,190105,31
91450355,9565265,190105,48
