job_id,com_id,pos_id,area_id
91497337,72459876,260101,4
85917696,35995442,260101,32
84847303,67211886,260101,61
79507784,305006,260101,21
78467858,305006,260101,23
77293776,305006,260101,22
77042502,305006,260101,16
77042495,305006,260101,16
76216176,305006,260101,19
71693605,50280964,260101,29
71590844,305006,260101,139
71590840,305006,260101,139
56021400,305006,260101,11
55181881,48725302,260101,8
53085386,305006,260101,11
91545094,72425442,260101,9
91505103,71681188,260101,90
91472161,51457247,260101,64
91430266,50751341,260101,59
91421615,69587063,260101,117
91225901,69361471,260101,217
91215074,501352,260101,28
91161561,72568975,260101,31
85885926,73074604,260101,358
85192633,50807101,260101,10
84879664,69587063,260101,125
84879661,69587063,260101,115
91527082,72458711,260101,49
80281139,51680021,260101,23
80049649,71723055,260101,307
79422831,69587063,260101,112
76099336,9721409,260101,218
91543761,50922329,260101,221
91543757,50922329,260101,221
91539289,73152096,260101,61
91515334,9723028,260101,27
91468162,71953146,260101,52
91413454,50170282,260101,53
91275098,71692910,260101,14
91251429,71721268,260101,51
91219782,73152096,260101,61
91219693,73152096,260101,61
91155216,1795189,260101,51
85933921,72523485,260101,118
85887512,50080097,260101,61
85225329,72523485,260101,118
85105828,72458547,260101,128
85097777,33865663,260101,11
85081396,72466365,260101,62
84818155,36071925,260101,219
80269039,71721268,260101,51
79916629,73146283,260101,49
78361612,33865663,260101,11
78357905,48725302,260101,17
77107039,33865663,260101,195
77090221,50935565,260101,65
75587440,9443710,260101,49
75483858,33865663,260101,50
75475485,51536675,260101,71
71642792,9443710,260101,49
70543853,50352451,260101,18
55555767,48685751,260101,264
91536552,54934065,260101,56
91534919,69416736,260101,4
91530267,69416736,260101,195
91527918,50281478,260101,209
91521648,73151182,260101,23
91518906,73156680,260101,186
91514200,72190627,260101,11
91509311,73188774,260101,25
91473390,67982316,260101,64
91454330,72190627,260101,64
91451291,71721168,260101,4
91448453,71529084,260101,12
91437940,72190627,260101,114
