job_id,com_id,pos_id,area_id
76003488,68778811,200302,49
78260664,49580036,200302,68
56577240,50081628,200302,50
91550688,73194506,200302,110
91550580,73092954,200302,11
91550510,73092954,200302,11
91549792,51390288,200302,335
91549642,36006943,200302,17
91549624,73189308,200302,216
91549596,51561480,200302,175
91549482,73156905,200302,23
91549391,69029491,200302,290
91549160,10343384,200302,253
91549083,1780034,200302,128
91549071,68787405,200302,257
91548208,68948388,200302,10
91548135,73133614,200302,10
56657729,51855116,200302,43
55667053,50950937,200302,114
91547825,2765181,200302,263
91547815,435193,200302,91
91542652,2806728,200302,20
91537179,87115,200302,58
91535553,73075880,200302,253
91534178,73194445,200302,24
91534177,73194445,200302,24
91534172,73194445,200302,24
91534166,73194445,200302,24
91533028,9597422,200302,18
91533006,9597422,200302,18
91533004,9597422,200302,18
91531082,51691684,200302,196
91528775,67812957,200302,25
91528770,67812957,200302,25
91527831,291585,200302,342
91524929,73075880,200302,253
91524619,51390288,200302,342
91521116,73195227,200302,7
91520628,72429126,200302,271
91520221,72429126,200302,271
91510863,68787874,200302,236
91510477,68645579,200302,49
91504638,87115,200302,58
91503459,4911,200302,49
91502891,51691684,200302,196
91498958,73083013,200302,253
91495965,72429516,200302,20
91493514,48541457,200302,329
91480871,48881306,200302,66
91470768,70675600,200302,54
91468248,72519867,200302,10
91466901,51456157,200302,253
91466184,69010410,200302,259
91465440,51473729,200302,113
91460799,1851720,200302,136
91460654,2806728,200302,25
91458108,72563684,200302,48
91450751,50496734,200302,18
91444641,1903311,200302,15
91441142,71482184,200302,209
91440511,50948918,200302,269
91436601,9597422,200302,18
91423098,70674145,200302,31
91423055,70674145,200302,20
91423029,70674145,200302,20
91305066,73145820,200302,19
91301791,69447174,200302,49
91297094,48881306,200302,62
91290184,69047588,200302,215
91285440,9597422,200302,18
91269153,73163899,200302,113
91255246,73162913,200302,11
91251847,50751961,200302,64
91250206,48541457,200302,329
91247581,50158831,200302,165
91224725,48541457,200302,329
91214591,48541457,200302,329
91206692,9597422,200302,18
91206109,71714663,200302,7
91205944,73151542,200302,254
91190172,51458453,200302,79
91187982,71703099,200302,119
91179359,73146175,200302,117
91179328,73146175,200302,117
91149614,71715298,200302,253
91139453,50920973,200302,38
91126998,71715298,200302,253
91119523,73133339,200302,48
91117220,71532531,200302,50
86030945,33866699,200302,11
86020505,50485337,200302,111
86019792,54762259,200302,64
86018682,48541457,200302,329
86011812,50920973,200302,48
86011805,50920973,200302,38
85991636,73090731,200302,38
85980092,50370440,200302,61
85959727,73076433,200302,221
85945932,48541457,200302,329
85927241,36057755,200302,239
85913027,2806930,200302,11
85908845,61356487,200302,21
85908843,61356487,200302,21
85903639,73076433,200302,221
85898725,50920973,200302,12
85893686,1900611,200302,27
85890238,50920973,200302,48
85880715,50158831,200302,165
85874431,2002845,200302,81
85871993,69399718,200302,43
85870760,69399718,200302,43
85870756,69399718,200302,43
85870677,69399718,200302,43
85870190,48541457,200302,329
85868394,72191001,200302,330
85864447,125330,200302,43
85859331,72570208,200302,73
85246768,1055356,200302,19
85245374,50158831,200302,165
85245019,50920973,200302,38
85233215,9622647,200302,253
