job_id,com_id,pos_id,area_id
91550239,10346210,270210,112
91454397,51585527,270210,234
91221364,50951060,270210,115
91169427,71730199,270210,9
91156777,68990400,270210,27
85995113,72471618,270210,11
85849959,70022729,270210,216
85247978,36080082,270210,233
85242716,51585527,270210,234
85171973,72525631,270210,51
79755852,51570815,270210,216
79426863,1344082,270210,14
79419904,54935099,270210,28
78352039,69187587,270210,149
76398137,69013783,270210,15
91546589,9591757,270210,49
91536168,54936687,270210,217
91528221,70022729,270210,216
91304036,73124346,270210,52
91297005,73143788,270210,114
91290843,71955894,270210,108
91288645,73143788,270210,114
91281649,71955894,270210,108
91214450,9591238,270210,258
91214449,9591238,270210,258
91168920,51855265,270210,43
86010124,69418227,270210,19
86010109,69418227,270210,19
85976000,1267102,270210,293
85849962,70022729,270210,216
85849659,1948066,270210,61
85243577,72423260,270210,19
85025735,71061439,270210,109
80111187,69418227,270210,24
80109237,71726911,270210,13
80109136,71726911,270210,13
79930302,69418227,270210,19
79930299,69418227,270210,19
79579183,1815074,270210,329
79578555,51855265,270210,43
78413306,69009551,270210,240
77221425,67713389,270210,10
77163411,67713389,270210,10
77132705,69455430,270210,181
76529604,69009551,270210,240
76497626,51472991,270210,16
75786606,9632020,270210,57
59188779,49616954,270210,221
56675757,36005409,270210,330
91529542,67567179,270210,252
91479201,8945197,270210,10
91440148,71961929,270210,114
91416197,8945197,270210,10
91163403,33867446,270210,260
86004924,33867446,270210,260
85977043,49827809,270210,7
85903307,49827809,270210,7
85881439,33867446,270210,260
85839601,8945197,270210,49
84866506,50060276,270210,114
84795278,50656529,270210,7
80048192,69589070,270210,111
78518929,69086986,270210,43
78410335,51561455,270210,181
77185370,69601600,270210,119
76923193,50060276,270210,129
76732351,50832359,270210,290
76559413,51472991,270210,43
76193000,50832359,270210,290
59566849,49827809,270210,7
56416306,51472991,270210,11
91543511,11087,270210,9
91528186,51540164,270210,260
91515445,73190025,270210,24
91513683,73189698,270210,216
91513577,9782057,270210,61
91474243,50502023,270210,258
91468384,69626815,270210,20
91441448,51077673,270210,22
91441444,51077673,270210,22
91298210,50765113,270210,19
91296799,69601600,270210,136
91278390,69041336,270210,28
91227446,36190017,270210,27
91221720,36190017,270210,27
91211605,73151975,270210,22
91188326,72163634,270210,221
91156019,9782057,270210,64
86020808,67043985,270210,112
85944461,70546997,270210,164
85932614,70546997,270210,164
85244895,9591757,270210,49
85082284,72184068,270210,247
85082282,72184068,270210,247
85047756,10070467,270210,263
85001733,69008727,270210,13
84889774,67043985,270210,112
79933308,9782057,270210,64
79521184,69626299,270210,20
79362423,70653057,270210,218
78589674,51682870,270210,112
78541900,67043985,270210,112
78358899,50515488,270210,89
78313068,9910830,270210,61
77755061,69486809,270210,252
77322357,10450070,270210,19
77273675,67796558,270210,113
77214385,9591757,270210,49
76836969,50502023,270210,258
76239539,51305546,270210,55
75723925,51305546,270210,55
71045126,51472991,270210,19
70760512,51305546,270210,55
58977607,1344082,270210,11
55500295,50661005,270210,49
55156603,9782057,270210,64
91543206,68645782,270210,113
91536674,72466748,270210,8
91533195,1265164,270210,155
91526820,51546296,270210,79
91522815,72108038,270210,253
91515051,51546296,270210,79
91507735,67567179,270210,259
