job_id,com_id,pos_id,area_id
53470845,50081226,120206,51
91547033,65682144,120206,31
91546565,71060339,120206,221
91546400,9510079,120206,255
91528757,72466478,120206,110
91524695,51815287,120206,126
91523258,73175691,120206,21
91508980,54934364,120206,24
91506414,48473301,120206,38
91506413,48473301,120206,38
91502870,130883,120206,247
91480954,1266648,120206,23
91480394,1287371,120206,29
91463989,69420985,120206,253
91460465,87115,120206,61
91414390,73138033,120206,20
91307323,2192378,120206,264
91293196,2000102,120206,220
91279823,9623473,120206,16
91273379,50801053,120206,8
91273362,50801053,120206,262
91264296,72015126,120206,256
91258481,71709858,120206,27
91256606,67325638,120206,111
91256253,35772927,120206,113
91256247,35772927,120206,113
91256237,35772927,120206,113
91241076,1266152,120206,14
91218196,9723486,120206,61
91186574,583341,120206,49
91161087,9723486,120206,110
86024054,69420985,120206,19
86017268,35990207,120206,259
86017264,35990207,120206,111
86001954,87115,120206,9
85973012,68755547,120206,330
85244356,71711992,120206,20
85050748,71718449,120206,31
85031287,9783073,120206,16
84886541,1085123,120206,68
80255258,2130527,120206,118
80203977,91552,120206,7
80179215,87115,120206,114
80097571,2788388,120206,342
80080211,130061,120206,61
80047356,9996851,120206,9
80042896,51815287,120206,50
79955258,93376,120206,27
79809428,8962077,120206,19
79805340,9783073,120206,16
79754299,69435871,120206,64
79508812,71057163,120206,264
79393638,56811,120206,8
78579900,50015949,120206,260
78506157,69620688,120206,7
78465135,51300152,120206,63
78312757,68992412,120206,52
77799653,1275042,120206,222
77319404,8960563,120206,9
77269381,943510,120206,43
76990286,50030911,120206,61
76932583,51815287,120206,126
76829743,9995263,120206,264
76793729,8945700,120206,27
76559169,34481578,120206,266
76490117,50162481,120206,64
76466602,50945819,120206,276
76451263,10001566,120206,24
76447764,33945826,120206,8
