job_id,com_id,pos_id,area_id
91549948,9631350,220103,43
91539032,72467093,220103,11
91449507,73074359,220103,27
91286506,50487691,220103,7
91286504,50487691,220103,7
91286494,50487691,220103,7
91216653,72017866,220103,13
91173999,73084717,220103,16
85956151,50487691,220103,7
80280517,50487691,220103,7
80280503,50487691,220103,7
80280500,50487691,220103,7
80280401,50487691,220103,7
80264803,72064260,220103,16
77791996,9781908,220103,13
56570093,51350810,220103,11
91541661,408627,220103,16
91538826,435355,220103,38
91490134,435978,220103,43
91479598,48882616,220103,265
91460937,73177674,220103,16
91226305,70674007,220103,7
91224582,69425087,220103,17
91224367,69425087,220103,7
91224237,69425087,220103,7
91224234,69425087,220103,7
85932270,72064260,220103,290
79789688,72570302,220103,9
78432948,36202170,220103,17
75614948,9780017,220103,21
70747535,48931379,220103,48
91544920,51583435,220103,16
91530947,71059995,220103,111
91530531,71059995,220103,111
91306756,69129350,220103,10
91259928,73163361,220103,10
91251342,9995425,220103,17
85245025,9995425,220103,17
85206322,68623045,220103,258
85134133,72018202,220103,259
85081451,1225106,220103,16
85034575,71727746,220103,126
79871293,1225106,220103,16
79749123,72531415,220103,9
91544197,2131808,220103,21
91534441,72048479,220103,257
91524378,416149,220103,258
91506162,71714228,220103,13
91485733,9992998,220103,19
91485724,9992998,220103,19
91300844,51583435,220103,16
91300825,51583435,220103,16
91298299,2000875,220103,16
91294549,48550150,220103,9
91241548,69453770,220103,132
86019427,2000875,220103,16
86019407,2000875,220103,16
86012931,9591900,220103,183
85978209,51583435,220103,16
85911235,51583435,220103,16
85241786,51583435,220103,16
85198217,51583435,220103,16
85198189,51583435,220103,16
84843321,10068177,220103,9
78594533,67039513,220103,7
78246968,51457412,220103,10
77334600,69622670,220103,267
91522447,69381531,220103,11
91496425,2785996,220103,17
91413379,51583435,220103,16
91272586,72569601,220103,113
91261757,72532944,220103,13
91254718,73093439,220103,31
85964085,51582307,220103,16
85944958,51583435,220103,16
85186738,72186057,220103,55
79876332,71710370,220103,113
79750920,51583435,220103,16
78365712,9781908,220103,13
59309051,1260011,220103,11
56580374,51728249,220103,13
91523775,70673399,220103,16
91503091,51583435,220103,16
91480704,535254,220103,7
91439077,73174093,220103,9
91170093,9450242,220103,8
91123757,1287418,220103,49
85903514,70450538,220103,19
85125571,72014180,220103,16
85026391,72526523,220103,20
80264350,9782079,220103,17
79384536,9782079,220103,17
58826168,9450242,220103,8
91536063,72531776,220103,38
91502508,72531776,220103,38
91489297,1215137,220103,13
91232304,9645112,220103,38
80253813,9645112,220103,38
91541102,72193530,220103,112
91541069,72193530,220103,112
91540988,72193530,220103,112
85990940,72193530,220103,112
85990890,72193530,220103,112
85990820,72193530,220103,112
85990743,72193530,220103,112
91535421,73177674,220103,16
91526494,68790564,220103,38
91506474,1345485,220103,31
91499875,10395322,220103,9
86025895,1890013,220103,16
86017429,1890013,220103,16
91480170,50741102,220103,13
91497234,9992537,220103,16
91501088,67808935,220103,48
